CategoriaID,Categoria,Producto,UnitPrice,Cantidad,Total,SUM,AVG,COUNT,MAX,MIN,Ranking
5,Mountain Bikes,"Mountain-500 Silver, 40",112.9980,100,11299.8000,4894905.60,69927.22,70,139199.4000,11299.8000,39
5,Mountain Bikes,"Mountain-500 Silver, 52",112.9980,100,11299.8000,4894905.60,69927.22,70,139199.4000,11299.8000,39
5,Mountain Bikes,"Mountain-500 Silver, 42",112.9980,100,11299.8000,4894905.60,69927.22,70,139199.4000,11299.8000,39
5,Mountain Bikes,"Mountain-500 Silver, 44",112.9980,100,11299.8000,4894905.60,69927.22,70,139199.4000,11299.8000,39
5,Mountain Bikes,"Mountain-500 Silver, 42",112.9980,100,11299.8000,4894905.60,69927.22,70,139199.4000,11299.8000,39
5,Mountain Bikes,"Mountain-500 Silver, 40",112.9980,100,11299.8000,4894905.60,69927.22,70,139199.4000,11299.8000,39
5,Mountain Bikes,"Mountain-500 Silver, 48",112.9980,100,11299.8000,4894905.60,69927.22,70,139199.4000,11299.8000,39
5,Mountain Bikes,"Mountain-500 Silver, 52",112.9980,100,11299.8000,4894905.60,69927.22,70,139199.4000,11299.8000,39
35,Helmets,"Sport-100 Helmet, Blue",19.2445,100,1924.4500,41603.11,2080.16,20,2099.4000,1924.4500,11
25,Jerseys,"Long-Sleeve Logo Jersey, M",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, M",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, XL",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, M",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, XL",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, M",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, XL",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, M",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, M",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, M",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
25,Jerseys,"Long-Sleeve Logo Jersey, L",29.9940,100,2999.4000,136835.77,3109.90,44,3239.4000,2749.4500,19
8,Handlebars,ML Mountain Handlebars,37.1520,100,3715.2000,78057.00,4878.56,16,7216.2000,2672.4000,25
8,Handlebars,ML Mountain Handlebars,37.1520,100,3715.2000,78057.00,4878.56,16,7216.2000,2672.4000,25
8,Handlebars,ML Mountain Handlebars,37.1520,100,3715.2000,78057.00,4878.56,16,7216.2000,2672.4000,25
8,Handlebars,ML Mountain Handlebars,37.1520,100,3715.2000,78057.00,4878.56,16,7216.2000,2672.4000,25
8,Handlebars,ML Mountain Handlebars,37.1520,100,3715.2000,78057.00,4878.56,16,7216.2000,2672.4000,25
16,Mountain Frames,"LL Mountain Frame - Silver, 44",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 44",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 40",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 42",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 52",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 52",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 40",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 40",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 44",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 40",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 42",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
16,Mountain Frames,"LL Mountain Frame - Silver, 44",158.4300,100,15843.0000,1833402.60,39008.57,47,81870.0000,14987.4000,41
7,Touring Bikes,"Touring-2000 Blue, 50",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 46",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 60",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 46",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 54",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 60",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 54",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 60",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 46",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 60",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 60",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 54",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 46",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 54",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 50",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
7,Touring Bikes,"Touring-2000 Blue, 60",728.9100,100,72891.0000,7207270.56,88978.65,81,143044.2000,43056.3000,53
5,Mountain Bikes,"Mountain-200 Black, 38",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 42",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 38",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 38",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 46",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 42",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 46",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 38",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 42",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 38",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 46",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 42",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 46",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
5,Mountain Bikes,"Mountain-200 Black, 38",1376.9940,100,137699.4000,4894905.60,69927.22,70,139199.4000,11299.8000,60
6,Road Bikes,"Road-350-W Yellow, 40",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 48",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 42",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 40",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 40",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 40",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 48",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 40",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 48",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 40",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 42",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 48",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
6,Road Bikes,"Road-350-W Yellow, 44",1020.5940,100,102059.4000,4057833.12,82812.92,49,146601.0000,32399.4000,59
5,Mountain Bikes,"Mountain-400-W Silver, 46",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 40",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 42",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 46",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 38",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 40",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 40",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 40",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 38",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 42",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 46",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
5,Mountain Bikes,"Mountain-400-W Silver, 40",461.6940,100,46169.4000,4894905.60,69927.22,70,139199.4000,11299.8000,50
27,Socks,"Racing Socks, L",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
27,Socks,"Racing Socks, L",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
27,Socks,"Racing Socks, M",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
27,Socks,"Racing Socks, M",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
27,Socks,"Racing Socks, L",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
27,Socks,"Racing Socks, M",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
27,Socks,"Racing Socks, M",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
27,Socks,"Racing Socks, M",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
27,Socks,"Racing Socks, L",5.3940,100,539.4000,6418.86,534.91,12,539.4000,521.4200,7
23,Caps,AWC Logo Cap,5.3940,100,539.4000,4836.62,537.40,9,539.4000,521.4200,7
23,Caps,AWC Logo Cap,5.3940,100,539.4000,4836.62,537.40,9,539.4000,521.4200,7
23,Caps,AWC Logo Cap,5.3940,100,539.4000,4836.62,537.40,9,539.4000,521.4200,7
23,Caps,AWC Logo Cap,5.3940,100,539.4000,4836.62,537.40,9,539.4000,521.4200,7
23,Caps,AWC Logo Cap,5.3940,100,539.4000,4836.62,537.40,9,539.4000,521.4200,7
23,Caps,AWC Logo Cap,5.3940,100,539.4000,4836.62,537.40,9,539.4000,521.4200,7
23,Caps,AWC Logo Cap,5.3940,100,539.4000,4836.62,537.40,9,539.4000,521.4200,7
23,Caps,AWC Logo Cap,5.3940,100,539.4000,4836.62,537.40,9,539.4000,521.4200,7
16,Mountain Frames,"HL Mountain Frame - Black, 42",809.7600,100,80976.0000,1833402.60,39008.57,47,81870.0000,14987.4000,54
16,Mountain Frames,"HL Mountain Frame - Black, 42",809.7600,100,80976.0000,1833402.60,39008.57,47,81870.0000,14987.4000,54
16,Mountain Frames,"HL Mountain Frame - Black, 38",809.7600,100,80976.0000,1833402.60,39008.57,47,81870.0000,14987.4000,54
16,Mountain Frames,"HL Mountain Frame - Black, 42",809.7600,100,80976.0000,1833402.60,39008.57,47,81870.0000,14987.4000,54
16,Mountain Frames,"HL Mountain Frame - Black, 42",809.7600,100,80976.0000,1833402.60,39008.57,47,81870.0000,14987.4000,54
16,Mountain Frames,"HL Mountain Frame - Black, 38",809.7600,100,80976.0000,1833402.60,39008.57,47,81870.0000,14987.4000,54
16,Mountain Frames,"HL Mountain Frame - Black, 42",809.7600,100,80976.0000,1833402.60,39008.57,47,81870.0000,14987.4000,54
18,Road Frames,"LL Road Frame - Black, 52",202.3320,100,20233.2000,1049560.20,43731.68,24,85890.0000,20233.2000,43
18,Road Frames,"LL Road Frame - Black, 58",202.3320,100,20233.2000,1049560.20,43731.68,24,85890.0000,20233.2000,43
18,Road Frames,"LL Road Frame - Black, 52",202.3320,100,20233.2000,1049560.20,43731.68,24,85890.0000,20233.2000,43
18,Road Frames,"LL Road Frame - Black, 58",202.3320,100,20233.2000,1049560.20,43731.68,24,85890.0000,20233.2000,43
18,Road Frames,"LL Road Frame - Black, 52",202.3320,100,20233.2000,1049560.20,43731.68,24,85890.0000,20233.2000,43
18,Road Frames,"LL Road Frame - Black, 52",202.3320,100,20233.2000,1049560.20,43731.68,24,85890.0000,20233.2000,43
18,Road Frames,"LL Road Frame - Black, 52",202.3320,100,20233.2000,1049560.20,43731.68,24,85890.0000,20233.2000,43
36,Hydration Packs,Hydration Pack - 70 oz.,32.9940,100,3299.4000,23095.80,3299.40,7,3299.4000,3299.4000,23
36,Hydration Packs,Hydration Pack - 70 oz.,32.9940,100,3299.4000,23095.80,3299.40,7,3299.4000,3299.4000,23
36,Hydration Packs,Hydration Pack - 70 oz.,32.9940,100,3299.4000,23095.80,3299.40,7,3299.4000,3299.4000,23
36,Hydration Packs,Hydration Pack - 70 oz.,32.9940,100,3299.4000,23095.80,3299.40,7,3299.4000,3299.4000,23
36,Hydration Packs,Hydration Pack - 70 oz.,32.9940,100,3299.4000,23095.80,3299.40,7,3299.4000,3299.4000,23
36,Hydration Packs,Hydration Pack - 70 oz.,32.9940,100,3299.4000,23095.80,3299.40,7,3299.4000,3299.4000,23
36,Hydration Packs,Hydration Pack - 70 oz.,32.9940,100,3299.4000,23095.80,3299.40,7,3299.4000,3299.4000,23
17,Pedals,ML Road Pedal,37.2540,100,3725.4000,105120.60,3624.85,29,4859.4000,2429.4000,26
17,Pedals,ML Road Pedal,37.2540,100,3725.4000,105120.60,3624.85,29,4859.4000,2429.4000,26
17,Pedals,ML Mountain Pedal,37.2540,100,3725.4000,105120.60,3624.85,29,4859.4000,2429.4000,26
17,Pedals,ML Mountain Pedal,37.2540,100,3725.4000,105120.60,3624.85,29,4859.4000,2429.4000,26
17,Pedals,ML Mountain Pedal,37.2540,100,3725.4000,105120.60,3624.85,29,4859.4000,2429.4000,26
17,Pedals,ML Road Pedal,37.2540,100,3725.4000,105120.60,3624.85,29,4859.4000,2429.4000,26
17,Pedals,ML Mountain Pedal,37.2540,100,3725.4000,105120.60,3624.85,29,4859.4000,2429.4000,26
17,Pedals,ML Road Pedal,37.2540,100,3725.4000,105120.60,3624.85,29,4859.4000,2429.4000,26
32,Bottles and Cages,Water Bottle - 30 oz.,2.8942,100,289.4200,2075.84,296.55,7,299.4000,289.4200,2
32,Bottles and Cages,Water Bottle - 30 oz.,2.8942,100,289.4200,2075.84,296.55,7,299.4000,289.4200,2
32,Bottles and Cages,Water Bottle - 30 oz.,2.9940,100,299.4000,2075.84,296.55,7,299.4000,289.4200,3
32,Bottles and Cages,Water Bottle - 30 oz.,2.9940,100,299.4000,2075.84,296.55,7,299.4000,289.4200,3
32,Bottles and Cages,Water Bottle - 30 oz.,2.9940,100,299.4000,2075.84,296.55,7,299.4000,289.4200,3
32,Bottles and Cages,Water Bottle - 30 oz.,2.9940,100,299.4000,2075.84,296.55,7,299.4000,289.4200,3
32,Bottles and Cages,Water Bottle - 30 oz.,2.9940,100,299.4000,2075.84,296.55,7,299.4000,289.4200,3
10,Brakes,Rear Brakes,63.9000,100,6390.0000,51120.00,6390.00,8,6390.0000,6390.0000,33
10,Brakes,Front Brakes,63.9000,100,6390.0000,51120.00,6390.00,8,6390.0000,6390.0000,33
10,Brakes,Front Brakes,63.9000,100,6390.0000,51120.00,6390.00,8,6390.0000,6390.0000,33
10,Brakes,Front Brakes,63.9000,100,6390.0000,51120.00,6390.00,8,6390.0000,6390.0000,33
10,Brakes,Front Brakes,63.9000,100,6390.0000,51120.00,6390.00,8,6390.0000,6390.0000,33
10,Brakes,Front Brakes,63.9000,100,6390.0000,51120.00,6390.00,8,6390.0000,6390.0000,33
10,Brakes,Front Brakes,63.9000,100,6390.0000,51120.00,6390.00,8,6390.0000,6390.0000,33
10,Brakes,Front Brakes,63.9000,100,6390.0000,51120.00,6390.00,8,6390.0000,6390.0000,33
13,Derailleurs,Front Derailleur,54.8940,100,5489.4000,47511.60,5938.95,8,7287.6000,5489.4000,31
13,Derailleurs,Front Derailleur,54.8940,100,5489.4000,47511.60,5938.95,8,7287.6000,5489.4000,31
13,Derailleurs,Front Derailleur,54.8940,100,5489.4000,47511.60,5938.95,8,7287.6000,5489.4000,31
13,Derailleurs,Front Derailleur,54.8940,100,5489.4000,47511.60,5938.95,8,7287.6000,5489.4000,31
13,Derailleurs,Front Derailleur,54.8940,100,5489.4000,47511.60,5938.95,8,7287.6000,5489.4000,31
13,Derailleurs,Front Derailleur,54.8940,100,5489.4000,47511.60,5938.95,8,7287.6000,5489.4000,31
33,Cleaners,Bike Wash - Dissolver,4.7700,100,477.0000,3299.25,471.32,7,477.0000,437.2500,5
33,Cleaners,Bike Wash - Dissolver,4.7700,100,477.0000,3299.25,471.32,7,477.0000,437.2500,5
33,Cleaners,Bike Wash - Dissolver,4.7700,100,477.0000,3299.25,471.32,7,477.0000,437.2500,5
33,Cleaners,Bike Wash - Dissolver,4.7700,100,477.0000,3299.25,471.32,7,477.0000,437.2500,5
33,Cleaners,Bike Wash - Dissolver,4.7700,100,477.0000,3299.25,471.32,7,477.0000,437.2500,5
33,Cleaners,Bike Wash - Dissolver,4.7700,100,477.0000,3299.25,471.32,7,477.0000,437.2500,5
11,Chains,Chain,12.1440,100,1214.4000,4857.60,1214.40,4,1214.4000,1214.4000,8
11,Chains,Chain,12.1440,100,1214.4000,4857.60,1214.40,4,1214.4000,1214.4000,8
11,Chains,Chain,12.1440,100,1214.4000,4857.60,1214.40,4,1214.4000,1214.4000,8
11,Chains,Chain,12.1440,100,1214.4000,4857.60,1214.40,4,1214.4000,1214.4000,8
25,Jerseys,"Short-Sleeve Classic Jersey, L",29.6945,100,2969.4500,136835.77,3109.90,44,3239.4000,2749.4500,18
25,Jerseys,"Short-Sleeve Classic Jersey, XL",29.6945,100,2969.4500,136835.77,3109.90,44,3239.4000,2749.4500,18
25,Jerseys,"Long-Sleeve Logo Jersey, L",27.4945,100,2749.4500,136835.77,3109.90,44,3239.4000,2749.4500,17
12,Cranksets,HL Crankset,242.9940,100,24299.4000,128785.80,18397.97,7,24299.4000,10529.4000,45
12,Cranksets,HL Crankset,242.9940,100,24299.4000,128785.80,18397.97,7,24299.4000,10529.4000,45
12,Cranksets,HL Crankset,242.9940,100,24299.4000,128785.80,18397.97,7,24299.4000,10529.4000,45
12,Cranksets,HL Crankset,242.9940,100,24299.4000,128785.80,18397.97,7,24299.4000,10529.4000,45
